Substructure,Fold,Importance,Central Atom
3537119515,0,0.0,C
3537119515,0,0.0,C
3537119515,0,0.0,C
3537119515,0,0.0,C
3537119515,0,0.0,C
3995043796,0,0.0,C
3995043796,0,0.0,C
3995043796,0,0.0,C
3995043796,0,0.0,C
3995043796,0,0.0,C
4278941385,0,0.0,C
4278941385,0,0.0,C
4278941385,0,0.0,C
4278941385,0,0.0,C
4278941385,0,0.0,C
548743766,0,0.0,C
548743766,0,0.0,C
548743766,0,0.0,C
548743766,0,0.0,C
548743766,0,0.0,C
729181080,0,0.0,C
729181080,0,0.0,C
729181080,0,0.0,C
729181080,0,0.0,C
729181080,0,0.0,C
2238264606,0,0.0,C
2238264606,0,0.0,C
2238264606,0,0.0,C
2238264606,0,0.0,C
2238264606,0,0.0,C
1739267982,0,0.0,C
1739267982,0,0.0,C
1739267982,0,0.0,C
1739267982,0,0.0,C
1739267982,0,0.0,C
2353112200,0,-5.7981042852514424e-05,C
2353112200,0,-0.000491123070825876,C
2353112200,0,-0.00010028525086916602,C
2353112200,0,-2.2238013038364604e-05,C
2353112200,0,-7.690962827707187e-05,C
3124581743,0,0.0,C
3124581743,0,0.0,C
3124581743,0,0.0,C
3124581743,0,0.0,C
3124581743,0,0.0,C
4042373501,0,0.0,C
4042373501,0,0.0,C
4042373501,0,0.0,C
4042373501,0,0.0,C
4042373501,0,0.0,C
264974063,0,0.0,N
264974063,0,0.0,N
264974063,0,0.0,N
264974063,0,0.0,N
264974063,0,0.0,N
1276993226,0,0.0,C
1276993226,0,0.0,C
1276993226,0,0.0,C
1276993226,0,0.0,C
1276993226,0,0.0,C
2211527187,0,0.0,C
2211527187,0,0.0,C
2211527187,0,0.0,C
2211527187,0,0.0,C
2211527187,0,0.0,C
2257970297,0,0.0,C
2257970297,0,0.0,C
2257970297,0,0.0,C
2257970297,0,0.0,C
2257970297,0,0.0,C
2510215966,0,0.0,C
2510215966,0,0.0,C
2510215966,0,0.0,C
2510215966,0,0.0,C
2510215966,0,0.0,C
773709216,0,0.0,C
773709216,0,0.0,C
773709216,0,0.0,C
773709216,0,0.0,C
773709216,0,0.0,C
2209842778,0,0.0,N
2209842778,0,0.0,N
2209842778,0,0.0,N
2209842778,0,0.0,N
2209842778,0,0.0,N
2697110228,0,0.0,C
2697110228,0,0.0,C
2697110228,0,0.0,C
2697110228,0,0.0,C
2697110228,0,0.0,C
848128881,0,0.0,N
848128881,0,0.0,N
848128881,0,0.0,N
848128881,0,0.0,N
848128881,0,0.0,N
2865977551,0,0.0,S
2865977551,0,0.0,S
2865977551,0,0.0,S
2865977551,0,0.0,S
2865977551,0,0.0,S
185358682,0,0.0,N
185358682,0,0.0,N
185358682,0,0.0,N
